  #K-Path    Energy        Ti        Al        Ga
# NKPTS & NBANDS: 180 128
# Band-Index:    1
    2.322    4.3925     0.686     0.028     0.019
    2.294    4.4100     0.688     0.028     0.012
    2.266    4.4378     0.690     0.028     0.005
    2.238    4.4754     0.700     0.020     0.001
    2.209    4.4992     0.712     0.000     0.000
    2.209    4.4992     0.712     0.000     0.000
    2.189    4.4986     0.712     0.000     0.000
    2.170    4.4968     0.708     0.000     0.000
    2.150    4.4938     0.706     0.000     0.000
    2.130    4.4895     0.702     0.000     0.000
    2.110    4.4840     0.696     0.000     0.000
    2.090    4.4772     0.690     0.000     0.000
    2.070    4.4691     0.682     0.000     0.000
    2.050    4.4596     0.672     0.000     0.000
    2.030    4.4488     0.656     0.000     0.000
    2.010    4.4366     0.642     0.000     0.000
    1.990    4.4232     0.628     0.000     0.000
    1.970    4.4087     0.604     0.000     0.000
    1.950    4.3933     0.584     0.000     0.000
    1.930    4.3775     0.560     0.000     0.000
    1.911    4.3639     0.802     0.004     0.046
    1.891    4.3221     0.498     0.094     0.032
    1.871    4.2224     0.526     0.106     0.031
    1.851    4.1443     0.562     0.114     0.031
    1.831    4.1406     0.448     0.304     0.013
    1.831    4.1406     0.448     0.304     0.013
    1.791    4.1757     0.476     0.252     0.018
    1.751    4.2379     0.470     0.240     0.021
    1.711    4.3083     0.462     0.234     0.022
    1.671    4.3750     0.458     0.230     0.024
    1.631    4.4299     0.454     0.226     0.024
    1.591    4.4748     0.436     0.258     0.018
    1.551    4.5456     0.656     0.026     0.052
    1.512    4.5851     0.620     0.032     0.051
    1.472    4.6175     0.592     0.042     0.048
    1.432    4.6392     0.570     0.050     0.043
    1.392    4.6503     0.560     0.058     0.038
    1.352    4.6077     0.484     0.140     0.009
    1.312    4.5833     0.500     0.142     0.010
    1.272    4.5671     0.502     0.142     0.010
    1.232    4.5605     0.508     0.146     0.009
    1.192    4.5756     0.514     0.152     0.006
    1.152    4.5951     0.568     0.080     0.012
    1.112    4.5401     0.564     0.082     0.005
    1.072    4.4775     0.568     0.076     0.003
    1.072    4.4775     0.570     0.076     0.003
    1.044    4.5345     0.564     0.080     0.002
    1.016    4.6317     0.556     0.084     0.002
    0.988    4.5722     0.484     0.168     0.003
    0.960    4.5102     0.496     0.164     0.005
    0.931    4.4580     0.510     0.164     0.007
    0.903    4.4867     0.304     0.208     0.086
    0.875    4.5881     0.310     0.196     0.086
    0.847    4.6863     0.332     0.180     0.079
    0.818    4.7644     0.376     0.148     0.063
    0.790    4.8014     0.438     0.108     0.047
    0.762    4.8047     0.472     0.092     0.040
    0.734    4.7953     0.488     0.092     0.036
    0.706    4.7828     0.496     0.096     0.033
    0.677    4.7708     0.498     0.100     0.030
    0.649    4.6620     0.706     0.016     0.046
    0.621    4.5594     0.732     0.012     0.044
    0.593    4.5298     0.314     0.232     0.043
    0.564    4.5386     0.298     0.240     0.045
    0.536    4.5417     0.290     0.240     0.046
    0.536    4.5417     0.290     0.240     0.046
    0.508    4.5246     0.294     0.240     0.046
    0.480    4.4794     0.314     0.228     0.048
    0.452    4.4192     0.344     0.216     0.049
    0.423    4.3957     0.768     0.008     0.041
    0.395    4.3848     0.764     0.008     0.041
    0.367    4.3717     0.760     0.008     0.041
    0.339    4.3570     0.756     0.008     0.041
    0.310    4.3413     0.746     0.012     0.040
    0.282    4.3265     0.732     0.008     0.040
    0.254    4.3165     0.700     0.012     0.038
    0.226    4.3189     0.634     0.020     0.034
    0.198    4.3356     0.568     0.020     0.027
    0.169    4.3552     0.530     0.016     0.022
    0.141    4.3649     0.414     0.276     0.017
    0.113    4.2986     0.432     0.268     0.018
    0.085    4.2425     0.450     0.260     0.018
    0.056    4.1964     0.464     0.260     0.018
    0.028    4.1601     0.468     0.268     0.017
    0.000    4.1406     0.448     0.304     0.013
 
# Band-Index:  101
    0.000    4.3254     0.462     0.000     0.000
    0.028    4.3295     0.460     0.000     0.000
    0.056    4.3406     0.466     0.000     0.001
    0.085    4.3548     0.476     0.004     0.003
    0.113    4.3653     0.498     0.004     0.010
    0.141    4.3661     0.514     0.008     0.016
    0.169    4.4420     0.396     0.280     0.017
    0.198    4.5133     0.714     0.004     0.022
    0.226    4.5518     0.718     0.000     0.019
    0.254    4.5895     0.720     0.000     0.016
    0.282    4.6244     0.724     0.000     0.013
    0.310    4.6555     0.728     0.000     0.011
    0.339    4.6824     0.736     0.000     0.009
    0.367    4.7050     0.740     0.000     0.008
    0.395    4.7235     0.744     0.000     0.007
    0.423    4.7381     0.746     0.000     0.006
    0.452    4.7491     0.752     0.000     0.006
    0.480    4.7568     0.754     0.000     0.005
    0.508    4.7614     0.756     0.000     0.005
    0.536    4.7430     0.506     0.104     0.023
    0.536    4.7430     0.506     0.104     0.023
    0.564    4.7440     0.506     0.104     0.024
    0.593    4.7473     0.504     0.104     0.024
    0.621    4.7528     0.504     0.104     0.026
    0.649    4.7607     0.500     0.100     0.028
    0.677    4.7838     0.678     0.016     0.048
    0.706    4.9186     0.650     0.020     0.051
    0.734    4.9869     0.476     0.128     0.050
    0.762    4.9864     0.462     0.136     0.057
    0.790    4.9755     0.422     0.144     0.093
    0.818    4.9440     0.414     0.132     0.115
    0.847    4.9233     0.424     0.108     0.104
    0.875    4.9073     0.410     0.108     0.095
    0.903    4.8846     0.382     0.124     0.087
    0.931    4.8541     0.358     0.136     0.080
    0.960    4.8200     0.318     0.200     0.000
    0.988    4.7361     0.546     0.084     0.002
    1.016    4.6353     0.482     0.164     0.002
    1.044    4.6820     0.490     0.152     0.000
    1.072    4.6970     0.494     0.148     0.000
    1.072    4.6970     0.494     0.148     0.000
    1.112    4.6716     0.496     0.152     0.001
    1.152    4.6187     0.506     0.154     0.003
    1.192    4.6215     0.570     0.080     0.018
    1.232    4.6358     0.566     0.076     0.022
    1.272    4.6400     0.328     0.226     0.025
    1.312    4.6511     0.560     0.072     0.029
    1.352    4.6534     0.558     0.064     0.033
    1.392    4.6505     0.444     0.144     0.010
    1.432    4.7077     0.406     0.206     0.026
    1.472    4.7102     0.412     0.212     0.030
    1.512    4.6643     0.418     0.232     0.034
    1.551    4.5609     0.420     0.262     0.029
    1.591    4.5046     0.694     0.020     0.051
    1.631    4.4669     0.724     0.012     0.049
    1.671    4.4352     0.752     0.010     0.048
    1.711    4.4097     0.488     0.002     0.002
    1.751    4.3602     0.470     0.002     0.001
    1.791    4.3338     0.464     0.000     0.000
    1.831    4.3254     0.462     0.000     0.000
    1.831    4.3254     0.462     0.000     0.000
    1.851    4.3282     0.468     0.000     0.000
    1.871    4.3360     0.486     0.000     0.000
    1.891    4.3477     0.506     0.000     0.000
    1.911    4.4294     0.478     0.088     0.033
    1.930    4.5369     0.458     0.084     0.034
    1.950    4.6378     0.448     0.084     0.035
    1.970    4.7237     0.438     0.086     0.036
    1.990    4.7841     0.440     0.088     0.033
    2.010    4.8126     0.448     0.094     0.028
    2.030    4.8133     0.462     0.104     0.022
    2.050    4.7967     0.482     0.108     0.017
    2.070    4.7717     0.502     0.112     0.012
    2.090    4.7438     0.518     0.116     0.009
    2.110    4.7166     0.534     0.118     0.006
    2.130    4.6921     0.548     0.120     0.004
    2.150    4.6717     0.558     0.120     0.002
    2.170    4.6565     0.566     0.124     0.001
    2.189    4.6463     0.504     0.000     0.001
    2.209    4.6408     0.506     0.000     0.000
    2.209    4.6408     0.506     0.000     0.000
    2.238    4.6313     0.512     0.020     0.001
    2.266    4.6366     0.502     0.008     0.002
    2.294    4.6484     0.494     0.004     0.003
    2.322    4.6604     0.572     0.128     0.000
    2.350    4.6689     0.572     0.128     0.001
    2.379    4.6786     0.574     0.128     0.001
    2.407    4.6890     0.570     0.136     0.001
    2.435    4.6998     0.572     0.136     0.001
    2.463    4.7102     0.566     0.136     0.001
    2.492    4.6646     0.330     0.132     0.053
    2.520    4.5117     0.366     0.128     0.047
    2.548    4.4086     0.426     0.104     0.048
    2.576    4.4281     0.446     0.068     0.065
    2.604    4.5343     0.416     0.056     0.076
    2.633    4.6664     0.390     0.048     0.080
    2.661    4.7041     0.450     0.204     0.004
    2.689    4.6808     0.412     0.224     0.004
    2.717    4.6544     0.362     0.244     0.005
    2.746    4.6400     0.330     0.256     0.006
    2.746    4.6400     0.330     0.256     0.006
    2.774    4.5940     0.426     0.192     0.011
    2.802    4.5416     0.458     0.176     0.009
    2.830    4.4981     0.472     0.168     0.007
    2.859    4.3890     0.464     0.092     0.024
    2.887    4.3749     0.536     0.124     0.002
    2.915    4.3809     0.536     0.128     0.002
    2.943    4.3903     0.532     0.124     0.003
    2.971    4.4018     0.530     0.124     0.003
    3.000    4.4146     0.524     0.128     0.003
    3.028    4.4283     0.518     0.128     0.003
    3.056    4.4424     0.510     0.128     0.003
    3.084    4.4567     0.504     0.132     0.003
    3.113    4.4711     0.496     0.132     0.003
    3.141    4.4856     0.494     0.132     0.004
    3.169    4.5001     0.492     0.128     0.004
    3.197    4.4652     0.446     0.196     0.101
    3.225    4.4511     0.500     0.120     0.003
    3.254    4.5018     0.468     0.124     0.003
    3.282    4.5317     0.408     0.140     0.000
    3.282    4.5317     0.408     0.140     0.000
    3.322    4.4928     0.460     0.126     0.002
    3.362    4.4318     0.496     0.122     0.002
    3.402    4.3630     0.534     0.118     0.002
    3.442    4.2965     0.568     0.112     0.002
    3.481    4.3155     0.430     0.114     0.031
    3.521    4.3852     0.412     0.114     0.034
    3.561    4.3534     0.322     0.262     0.003
    3.601    4.2272     0.324     0.252     0.004
    3.641    4.1382     0.356     0.194     0.009
    3.681    4.1574     0.426     0.080     0.021
    3.721    4.2607     0.442     0.044     0.026
    3.761    4.3728     0.438     0.038     0.027
    3.801    4.4688     0.432     0.034     0.026
    3.841    4.5384     0.434     0.030     0.023
    3.881    4.5794     0.446     0.030     0.019
    3.920    4.5976     0.462     0.032     0.014
    3.960    4.6048     0.486     0.038     0.008
    4.000    4.6151     0.512     0.046     0.003
    4.040    4.6408     0.506     0.000     0.000
    4.040    4.7430     0.506     0.104     0.023
    4.060    4.7500     0.502     0.108     0.021
    4.080    4.7623     0.752     0.000     0.005
    4.100    4.7618     0.748     0.000     0.005
    4.120    4.7614     0.742     0.000     0.005
    4.140    4.7612     0.734     0.000     0.005
    4.160    4.7612     0.500     0.140     0.007
    4.180    4.7442     0.510     0.132     0.007
    4.200    4.7263     0.524     0.124     0.008
    4.220    4.7096     0.534     0.116     0.010
    4.239    4.6951     0.544     0.108     0.012
    4.259    4.6838     0.552     0.100     0.014
    4.279    4.6760     0.556     0.100     0.016
    4.299    4.6716     0.560     0.092     0.019
    4.319    4.6702     0.558     0.092     0.022
    4.339    4.6711     0.558     0.084     0.024
    4.359    4.6735     0.552     0.084     0.027
    4.379    4.6764     0.550     0.084     0.028
    4.399    4.6513     0.330     0.256     0.007
    4.419    4.6400     0.330     0.256     0.006
    4.419    4.6970     0.494     0.148     0.000
    4.439    4.6917     0.464     0.124     0.070
    4.459    4.6042     0.506     0.116     0.074
    4.478    4.5295     0.530     0.120     0.080
    4.498    4.4733     0.536     0.136     0.086
    4.518    4.4360     0.524     0.152     0.092
    4.538    4.4137     0.510     0.168     0.095
    4.558    4.4014     0.496     0.176     0.097
    4.578    4.3954     0.488     0.188     0.098
    4.598    4.3934     0.482     0.192     0.099
    4.618    4.3861     0.488     0.140     0.000
    4.638    4.3334     0.486     0.144     0.000
    4.658    4.3269     0.376     0.150     0.010
    4.678    4.3451     0.372     0.156     0.010
    4.698    4.3682     0.368     0.156     0.009
    4.718    4.3957     0.372     0.156     0.009
    4.737    4.4269     0.374     0.158     0.008
    4.757    4.4613     0.378     0.158     0.007
    4.777    4.4988     0.382     0.158     0.007
    4.797    4.5317     0.408     0.140     0.000
 
# Band-Index:  102
    4.797    4.5362     0.288     0.194     0.007
