#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS: 180 128
# Band-Index:    1
   3.08430    -56.920576  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   3.05607    -56.920645  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.02785    -56.920715  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   2.99962    -56.920788  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   2.97140    -56.920858  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   2.94318    -56.920927  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   2.91495    -56.920990  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   2.88673    -56.921047  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   2.85851    -56.921095  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   2.83028    -56.921134  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.994
